obsid,siteid,plot,date_sampled,sciname ,diameter,condition
952,10,A,6/13/11,Abies lasiocarpa,20.47,normal
953,10,A,6/13/11,Abies lasiocarpa,16.89,dry
954,10,A,6/13/11,Abies lasiocarpa,25.04,dry
955,10,A,6/13/11,Abies lasiocarpa,24.38,normal
956,10,A,6/13/11,Abies lasiocarpa,26.38,dry
957,10,A,6/13/11,Abies lasiocarpa,31.89,normal
958,10,A,6/13/11,Picea engelmannii,30.42,dry
959,10,A,6/10/12,Abies lasiocarpa,35.44,normal
960,10,A,6/10/12,Picea engelmannii,4.99,dry
961,10,A,6/10/12,Picea engelmannii,6.36,dry
962,10,A,6/10/12,Picea engelmannii,48.23,dry
963,10,A,6/10/12,Picea engelmannii,2.15,dry
964,10,A,6/10/12,Picea engelmannii,3.21,normal
965,10,A,6/10/12,Picea engelmannii,4.4,normal
966,10,A,6/10/12,Picea engelmannii,6.26,dry
967,10,A,6/10/12,Picea engelmannii,7.7,dry
968,10,A,6/10/12,Picea engelmannii,11.84,normal
969,10,A,6/10/12,Picea engelmannii,17.04,normal
970,10,A,6/10/12,Picea engelmannii,19.63,dry
971,10,A,6/10/12,Sambucus racemosa,19.89,dry
972,10,A,6/10/12,Pseudotsuga menziesii,46.3,normal
973,10,A,6/10/12,Pseudotsuga menziesii,3.16,dry
974,10,A,6/10/12,Pseudotsuga menziesii,3.77,normal
975,10,A,6/10/12,Pseudotsuga menziesii,4.72,dry
976,10,A,6/10/12,Jamesia americana,8.57,dry
977,10,A,6/10/12,Abies lasiocarpa,11.58,normal
978,10,A,6/10/12,Abies lasiocarpa,12.53,dry
979,10,A,6/10/12,Abies lasiocarpa,14.16,normal
980,10,A,6/10/12,Abies lasiocarpa,21.18,dry
981,10,A,6/10/12,Abies lasiocarpa,20.1,dry
982,10,A,6/10/12,Abies lasiocarpa,20.41,normal
983,10,A,6/10/12,Abies lasiocarpa,23.85,normal
984,10,A,6/10/12,Abies lasiocarpa,29.47,dry
985,10,A,6/10/12,Abies lasiocarpa,28.72,dry
986,10,A,6/10/12,Abies lasiocarpa,27.05,normal
987,10,A,6/10/12,Abies lasiocarpa,25.72,dry
988,10,A,6/10/12,Abies lasiocarpa,32.03,normal
989,10,A,6/10/12,Picea engelmannii,26.33,dry
990,10,B,6/13/11,Abies lasiocarpa,31.99,normal
991,10,B,6/13/11,Picea engelmannii,4.87,dry
992,10,B,6/13/11,Picea engelmannii,6.12,dry
993,10,B,6/13/11,Picea engelmannii,9.63,dry
994,10,B,6/13/11,Picea engelmannii,13.52,dry
995,10,B,6/13/11,Picea engelmannii,15.53,normal
996,10,B,6/13/11,Picea engelmannii,22.61,normal
997,10,B,6/13/11,Picea engelmannii,23.07,dry
998,10,B,6/13/11,Picea engelmannii,32.59,normal
999,10,B,6/13/11,Picea engelmannii,31.25,dry
1000,10,B,6/13/11,Picea engelmannii,36.6,dry
1001,10,B,6/13/11,Picea engelmannii,63.23,normal
1002,10,B,6/13/11,Sambucus racemosa,5.23,dry
1003,10,B,6/13/11,Pseudotsuga menziesii,3.83,dry
1004,10,B,6/13/11,Pseudotsuga menziesii,14.84,normal
1005,10,B,6/13/11,Pseudotsuga menziesii,19.2,normal
1006,10,B,6/13/11,Pseudotsuga menziesii,46.47,dry
1007,10,B,6/13/11,Jamesia americana,0.85,dry
1008,10,B,6/13/11,Abies lasiocarpa,2.36,normal
1009,10,B,6/13/11,Abies lasiocarpa,6.29,dry
1010,10,B,6/10/12,Picea engelmannii,1.49,dry
1011,10,B,6/10/12,Picea engelmannii,2.84,normal
1012,10,B,6/10/12,Picea engelmannii,7.01,normal
1013,10,B,6/10/12,Picea engelmannii,8.06,dry
1014,10,B,6/10/12,Picea engelmannii,10.66,dry
1015,10,B,6/10/12,Picea engelmannii,13.43,normal
1016,10,B,6/10/12,Picea engelmannii,16.9,normal
1017,10,B,6/10/12,Picea engelmannii,17.99,dry
1018,10,B,6/10/12,Sambucus racemosa,15.64,dry
1019,10,B,6/10/12,Pseudotsuga menziesii,47.26,normal
1020,10,B,6/10/12,Pseudotsuga menziesii,2.98,dry
1021,10,B,6/10/12,Pseudotsuga menziesii,1.2,normal
1022,10,B,6/10/12,Pseudotsuga menziesii,2.56,dry
1023,10,B,6/10/12,Jamesia americana,8.26,dry
1024,10,B,6/10/12,Abies lasiocarpa,12.57,normal
1025,10,B,6/10/12,Abies lasiocarpa,12.98,dry
1026,10,B,6/10/12,Abies lasiocarpa,13.97,normal
1027,10,B,6/10/12,Abies lasiocarpa,21.04,dry
1028,10,B,6/10/12,Abies lasiocarpa,16.41,dry
1029,10,B,6/10/12,Abies lasiocarpa,23.37,normal
1030,10,B,6/10/12,Abies lasiocarpa,23.69,normal
1031,11,A,6/13/11,Abies lasiocarpa,32.95,normal
1032,11,A,6/13/11,Picea engelmannii,4.14,dry
1033,11,A,6/13/11,Picea engelmannii,8.78,dry
1034,11,A,6/13/11,Picea engelmannii,12.49,dry
1035,11,A,6/13/11,Picea engelmannii,10.3,dry
1036,11,A,6/13/11,Picea engelmannii,15.74,normal
1037,11,A,6/13/11,Picea engelmannii,21.62,normal
1038,11,A,6/13/11,Picea engelmannii,23.4,dry
1039,11,A,6/13/11,Picea engelmannii,29.15,normal
1040,11,A,6/13/11,Picea engelmannii,32.66,dry
1041,11,A,6/13/11,Picea engelmannii,39.32,dry
1042,11,A,6/13/11,Picea engelmannii,60.08,normal
1043,11,A,6/13/11,Sambucus racemosa,4.03,dry
1044,11,A,6/13/11,Pseudotsuga menziesii,3.98,dry
1045,11,A,6/13/11,Pseudotsuga menziesii,13.43,normal
1046,11,A,6/13/11,Pseudotsuga menziesii,18.79,normal
1047,11,A,6/13/11,Pseudotsuga menziesii,47.26,dry
1048,11,A,6/13/11,Jamesia americana,3.63,dry
1049,11,A,6/13/11,Abies lasiocarpa,1.94,normal
1050,11,A,6/13/11,Abies lasiocarpa,7.01,dry
1051,11,A,6/13/11,Abies lasiocarpa,7.94,normal
1052,11,A,6/13/11,Abies lasiocarpa,12.13,dry
1053,11,A,6/13/11,Abies lasiocarpa,14.49,dry
1054,11,A,6/13/11,Abies lasiocarpa,16.7,normal
1055,11,A,6/13/11,Abies lasiocarpa,18.13,normal
1056,11,A,6/13/11,Abies lasiocarpa,18.64,dry
1057,11,A,6/13/11,Abies lasiocarpa,22.68,dry
1058,11,A,6/13/11,Abies lasiocarpa,26.8,normal
1059,11,A,6/13/11,Abies lasiocarpa,29.6,dry
1060,11,A,6/13/11,Abies lasiocarpa,32.23,normal
1061,11,A,6/13/11,Picea engelmannii,27.75,dry
1062,11,A,6/10/12,Abies lasiocarpa,32.09,normal
1063,11,A,6/10/12,Picea engelmannii,4.18,dry
1064,11,A,6/10/12,Picea engelmannii,5.25,dry
1065,11,A,6/10/12,Picea engelmannii,46,dry
1066,11,A,6/10/12,Picea engelmannii,5.31,dry
1067,11,A,6/10/12,Picea engelmannii,5.18,normal
1068,11,A,6/10/12,Picea engelmannii,6.13,normal
1069,11,A,6/10/12,Picea engelmannii,10,dry
1070,11,A,6/10/12,Picea engelmannii,9.44,dry
1071,11,A,6/10/12,Picea engelmannii,12.28,normal
1072,11,A,6/10/12,Picea engelmannii,13,normal
1073,11,A,6/10/12,Picea engelmannii,20.36,dry
1074,11,A,6/10/12,Sambucus racemosa,16.66,dry
1075,11,A,6/10/12,Pseudotsuga menziesii,48.18,normal
1076,11,A,6/10/12,Pseudotsuga menziesii,2.35,dry
1077,11,A,6/10/12,Pseudotsuga menziesii,1.05,normal
1078,11,A,6/10/12,Pseudotsuga menziesii,5.5,dry
1079,11,A,6/10/12,Jamesia americana,7.42,dry
1080,11,A,6/10/12,Abies lasiocarpa,12.03,normal
1081,11,A,6/10/12,Abies lasiocarpa,13.99,dry
1082,11,A,6/10/12,Abies lasiocarpa,16.23,normal
1083,11,A,6/10/12,Abies lasiocarpa,18.01,dry
1084,11,A,6/10/12,Abies lasiocarpa,19.88,dry
1085,11,A,6/10/12,Abies lasiocarpa,21.43,normal
1086,11,A,6/10/12,Abies lasiocarpa,24.15,normal
1087,11,A,6/10/12,Abies lasiocarpa,25.64,dry
1088,11,A,6/10/12,Abies lasiocarpa,28.18,dry
1089,11,A,6/10/12,Abies lasiocarpa,29.25,normal
1090,11,A,6/10/12,Abies lasiocarpa,27.94,dry
1091,11,A,6/10/12,Abies lasiocarpa,28.92,normal
1092,11,A,6/10/12,Picea engelmannii,30.92,dry
1093,11,B,6/13/11,Abies lasiocarpa,31.13,normal
1094,11,B,6/13/11,Picea engelmannii,7.35,dry
1095,11,B,6/13/11,Picea engelmannii,5.42,dry
1096,11,B,6/13/11,Picea engelmannii,9.72,dry
1097,11,B,6/13/11,Picea engelmannii,12.51,dry
1098,11,B,6/13/11,Picea engelmannii,14.06,normal
1099,11,B,6/13/11,Picea engelmannii,22.35,normal
1100,11,B,6/13/11,Picea engelmannii,23.04,dry
1101,11,B,6/13/11,Picea engelmannii,30.7,normal
1102,11,B,6/13/11,Picea engelmannii,31.36,dry
1103,11,B,6/13/11,Picea engelmannii,40.18,dry
1104,11,B,6/13/11,Picea engelmannii,59.32,normal
1105,11,B,6/13/11,Sambucus racemosa,2.38,dry
1106,11,B,6/13/11,Pseudotsuga menziesii,4.22,dry
1107,11,B,6/13/11,Pseudotsuga menziesii,16.13,normal
1108,11,B,6/13/11,Pseudotsuga menziesii,18.95,normal
1109,11,B,6/13/11,Pseudotsuga menziesii,46.05,dry
1110,11,B,6/13/11,Jamesia americana,1.47,dry
1111,11,B,6/13/11,Abies lasiocarpa,2.1,normal
1112,11,B,6/13/11,Abies lasiocarpa,2.98,dry
1113,11,B,6/10/12,Picea engelmannii,5.31,dry
1114,11,B,6/10/12,Picea engelmannii,3.85,normal
1115,11,B,6/10/12,Picea engelmannii,6.61,normal
1116,11,B,6/10/12,Picea engelmannii,8.25,dry
1117,11,B,6/10/12,Picea engelmannii,8.66,dry
1118,11,B,6/10/12,Picea engelmannii,14.32,normal
1119,11,B,6/10/12,Picea engelmannii,16.24,normal
1120,11,B,6/10/12,Picea engelmannii,21.03,dry
1121,11,B,6/10/12,Sambucus racemosa,18.99,dry
1122,11,B,6/10/12,Pseudotsuga menziesii,46.9,normal
1123,11,B,6/10/12,Pseudotsuga menziesii,3.17,dry
1124,11,B,6/10/12,Pseudotsuga menziesii,3.3,normal
1125,11,B,6/10/12,Pseudotsuga menziesii,6.36,dry
1126,11,B,6/10/12,Jamesia americana,6.01,dry
1127,11,B,6/10/12,Abies lasiocarpa,7.92,normal
1128,11,B,6/10/12,Abies lasiocarpa,12.66,dry
1129,11,B,6/10/12,Abies lasiocarpa,13.59,normal
1130,11,B,6/10/12,Abies lasiocarpa,19.74,dry
1131,11,B,6/10/12,Abies lasiocarpa,19.44,dry
1132,11,B,6/10/12,Abies lasiocarpa,21.2,normal
1133,11,B,6/10/12,Abies lasiocarpa,25.74,normal
1134,12,A,6/13/11,Abies lasiocarpa,33.08,normal
1135,12,A,6/13/11,Picea engelmannii,2.81,dry
1136,12,A,6/13/11,Picea engelmannii,8.29,dry
1137,12,A,6/13/11,Picea engelmannii,9.4,dry
1138,12,A,6/13/11,Picea engelmannii,14.96,dry
1139,12,A,6/13/11,Picea engelmannii,15.79,normal
1140,12,A,6/13/11,Picea engelmannii,18.41,normal
1141,12,A,6/13/11,Picea engelmannii,23.52,dry
1142,12,A,6/13/11,Picea engelmannii,27.96,normal
1143,12,A,6/13/11,Picea engelmannii,32.27,dry
1144,12,A,6/13/11,Picea engelmannii,40.19,dry
1145,12,A,6/13/11,Picea engelmannii,63.36,normal
1146,12,A,6/13/11,Sambucus racemosa,3.11,dry
1147,12,A,6/13/11,Pseudotsuga menziesii,3.4,dry
1148,12,A,6/13/11,Pseudotsuga menziesii,16.15,normal
1149,12,A,6/13/11,Pseudotsuga menziesii,18,normal
1150,12,A,6/13/11,Pseudotsuga menziesii,46.15,dry
1151,12,A,6/13/11,Jamesia americana,2.63,dry
1152,12,A,6/13/11,Abies lasiocarpa,0.8,normal
1153,12,A,6/13/11,Abies lasiocarpa,4.07,dry
1154,12,A,6/13/11,Abies lasiocarpa,9.66,normal
1155,12,A,6/13/11,Abies lasiocarpa,9.96,dry
1156,12,A,6/13/11,Abies lasiocarpa,12.47,dry
1157,12,A,6/13/11,Abies lasiocarpa,12.97,normal
1158,12,A,6/13/11,Abies lasiocarpa,20.19,normal
1159,12,A,6/13/11,Abies lasiocarpa,17.12,dry
1160,12,A,6/13/11,Abies lasiocarpa,20.43,dry
1161,12,A,6/13/11,Abies lasiocarpa,23.2,normal
1162,12,A,6/13/11,Abies lasiocarpa,28.48,dry
1163,12,A,6/13/11,Abies lasiocarpa,32.8,normal
1164,12,A,6/13/11,Picea engelmannii,27.87,dry
1165,12,A,6/10/12,Abies lasiocarpa,33.77,normal
1166,12,A,6/10/12,Picea engelmannii,7.45,dry
1167,12,A,6/10/12,Picea engelmannii,5.24,dry
1168,12,A,6/10/12,Picea engelmannii,48.22,dry
1169,12,A,6/10/12,Picea engelmannii,1.72,dry
1170,12,A,6/10/12,Picea engelmannii,3.07,normal
1171,12,A,6/10/12,Picea engelmannii,5.15,normal
1172,12,A,6/10/12,Picea engelmannii,9.45,dry
1173,12,A,6/10/12,Picea engelmannii,10.51,dry
1174,12,A,6/10/12,Picea engelmannii,14.41,normal
1175,12,A,6/10/12,Picea engelmannii,13.39,normal
1176,12,A,6/10/12,Picea engelmannii,21.33,dry
1177,12,A,6/10/12,Sambucus racemosa,16.63,dry
1178,12,A,6/10/12,Pseudotsuga menziesii,48.31,normal
1179,12,A,6/10/12,Pseudotsuga menziesii,3.21,dry
1180,12,A,6/10/12,Pseudotsuga menziesii,2.45,normal
1181,12,A,6/10/12,Pseudotsuga menziesii,7.27,dry
1182,12,A,6/10/12,Jamesia americana,8.08,dry
1183,12,A,6/10/12,Abies lasiocarpa,9.82,normal
1184,12,A,6/10/12,Abies lasiocarpa,10.18,dry
1185,12,A,6/10/12,Abies lasiocarpa,15.13,normal
1186,12,A,6/10/12,Abies lasiocarpa,20.38,dry
1187,12,A,6/10/12,Abies lasiocarpa,20.21,dry
1188,12,A,6/10/12,Abies lasiocarpa,25.31,normal
1189,12,A,6/10/12,Abies lasiocarpa,27.66,normal
1190,12,A,6/10/12,Abies lasiocarpa,28.96,dry
1191,12,A,6/10/12,Abies lasiocarpa,31.04,dry
1192,12,A,6/10/12,Abies lasiocarpa,26.75,normal
1193,12,A,6/10/12,Abies lasiocarpa,26.07,dry
1194,12,A,6/10/12,Abies lasiocarpa,31.24,normal
1195,12,A,6/10/12,Picea engelmannii,28.35,dry
1196,12,B,6/13/11,Abies lasiocarpa,33.18,normal
1197,12,B,6/13/11,Picea engelmannii,3.41,dry
1198,12,B,6/13/11,Picea engelmannii,7.37,dry
1199,12,B,6/13/11,Picea engelmannii,7.86,dry
1200,12,B,6/13/11,Picea engelmannii,11.53,dry
1201,12,B,6/13/11,Picea engelmannii,13.17,normal
1202,12,B,6/13/11,Picea engelmannii,21.39,normal
1203,12,B,6/13/11,Picea engelmannii,26.84,dry
1204,12,B,6/13/11,Picea engelmannii,29.64,normal
1205,12,B,6/13/11,Picea engelmannii,34.33,dry
1206,12,B,6/13/11,Picea engelmannii,39.27,dry
1207,12,B,6/13/11,Picea engelmannii,59.94,normal
1208,12,B,6/13/11,Sambucus racemosa,1.14,dry
1209,12,B,6/13/11,Pseudotsuga menziesii,3.79,dry
1210,12,B,6/13/11,Pseudotsuga menziesii,14.42,normal
1211,12,B,6/13/11,Pseudotsuga menziesii,21.8,normal
1212,12,B,6/13/11,Pseudotsuga menziesii,50.63,dry
1213,12,B,6/13/11,Jamesia americana,2.21,dry
1214,12,B,6/13/11,Abies lasiocarpa,2.35,normal
1215,12,B,6/13/11,Abies lasiocarpa,5.71,dry
1216,12,B,6/10/12,Picea engelmannii,4.41,dry
1217,12,B,6/10/12,Picea engelmannii,3.48,normal
1218,12,B,6/10/12,Picea engelmannii,5.26,normal
1219,12,B,6/10/12,Picea engelmannii,7.93,dry
1220,12,B,6/10/12,Picea engelmannii,8.6,dry
1221,12,B,6/10/12,Picea engelmannii,12.42,normal
1222,12,B,6/10/12,Picea engelmannii,15.57,normal
1223,12,B,6/10/12,Picea engelmannii,19.95,dry
1224,12,B,6/10/12,Sambucus racemosa,17.46,dry
1225,12,B,6/10/12,Pseudotsuga menziesii,46.54,normal
1226,12,B,6/10/12,Pseudotsuga menziesii,4.55,dry
1227,12,B,6/10/12,Pseudotsuga menziesii,2.47,normal
1228,12,B,6/10/12,Pseudotsuga menziesii,3.22,dry
1229,12,B,6/10/12,Jamesia americana,7.25,dry
1230,12,B,6/10/12,Abies lasiocarpa,10.09,normal
1231,12,B,6/10/12,Abies lasiocarpa,13.03,dry
1232,12,B,6/10/12,Abies lasiocarpa,14.9,normal
1233,12,B,6/10/12,Abies lasiocarpa,22.22,dry
1234,12,B,6/10/12,Abies lasiocarpa,18.54,dry
1235,12,B,6/10/12,Abies lasiocarpa,23.87,normal
1236,12,B,6/10/12,Abies lasiocarpa,23.38,normal
1237,13,A,6/13/11,Abies lasiocarpa,34,normal
1238,13,A,6/13/11,Picea engelmannii,5.28,dry
1239,13,A,6/13/11,Picea engelmannii,6,dry
1240,13,A,6/13/11,Picea engelmannii,9.81,dry
1241,13,A,6/13/11,Picea engelmannii,10.29,dry
1242,13,A,6/13/11,Picea engelmannii,12.92,normal
1243,13,A,6/13/11,Picea engelmannii,21.58,normal
1244,13,A,6/13/11,Picea engelmannii,24.12,dry
1245,13,A,6/13/11,Picea engelmannii,28.21,normal
1246,13,A,6/13/11,Picea engelmannii,31.37,dry
1247,13,A,6/13/11,Picea engelmannii,39.78,dry
1248,13,A,6/13/11,Picea engelmannii,58.74,normal
1249,13,A,6/13/11,Sambucus racemosa,3.22,dry
1250,13,A,6/13/11,Pseudotsuga menziesii,1.5,dry
1251,13,A,6/13/11,Pseudotsuga menziesii,14.71,normal
1252,13,A,6/13/11,Pseudotsuga menziesii,20.43,normal
1253,13,A,6/13/11,Pseudotsuga menziesii,50.7,dry
1254,13,A,6/13/11,Jamesia americana,3.71,dry
1255,13,A,6/13/11,Abies lasiocarpa,1.81,normal
1256,13,A,6/13/11,Abies lasiocarpa,2.59,dry
1257,13,A,6/13/11,Abies lasiocarpa,6.78,normal
1258,13,A,6/13/11,Abies lasiocarpa,8.43,dry
1259,13,A,6/13/11,Abies lasiocarpa,11.42,dry
1260,13,A,6/13/11,Abies lasiocarpa,16.88,normal
1261,13,A,6/13/11,Abies lasiocarpa,19.15,normal
1262,13,A,6/13/11,Abies lasiocarpa,15.36,dry
1263,13,A,6/13/11,Abies lasiocarpa,24.66,dry
1264,13,A,6/13/11,Abies lasiocarpa,25.84,normal
1265,13,A,6/13/11,Abies lasiocarpa,26.97,dry
1266,13,A,6/13/11,Abies lasiocarpa,30.61,normal
1267,13,A,6/13/11,Picea engelmannii,30.02,dry
1268,13,A,6/10/12,Abies lasiocarpa,32.39,normal
1269,13,A,6/10/12,Picea engelmannii,6.79,dry
1270,13,A,6/10/12,Picea engelmannii,9.8,dry
1271,13,A,6/10/12,Picea engelmannii,49.48,dry
1272,13,A,6/10/12,Picea engelmannii,1.82,dry
1273,13,A,6/10/12,Picea engelmannii,3.11,normal
1274,13,A,6/10/12,Picea engelmannii,5.28,normal
1275,13,A,6/10/12,Picea engelmannii,7.69,dry
1276,13,A,6/10/12,Picea engelmannii,10.25,dry
1277,13,A,6/10/12,Picea engelmannii,10.91,normal
1278,13,A,6/10/12,Picea engelmannii,17.05,normal
1279,13,A,6/10/12,Picea engelmannii,21.26,dry
1280,13,A,6/10/12,Sambucus racemosa,17.09,dry
1281,13,A,6/10/12,Pseudotsuga menziesii,49.56,normal
1282,13,A,6/10/12,Pseudotsuga menziesii,4.3,dry
1283,13,A,6/10/12,Pseudotsuga menziesii,4.9,normal
1284,13,A,6/10/12,Pseudotsuga menziesii,2.67,dry
1285,13,A,6/10/12,Jamesia americana,6.78,dry
1286,13,A,6/10/12,Abies lasiocarpa,8.13,normal
1287,13,A,6/10/12,Abies lasiocarpa,12.45,dry
1288,13,A,6/10/12,Abies lasiocarpa,16.44,normal
1289,13,A,6/10/12,Abies lasiocarpa,21.08,dry
1290,13,A,6/10/12,Abies lasiocarpa,18.32,dry
1291,13,A,6/10/12,Abies lasiocarpa,25.3,normal
1292,13,A,6/10/12,Abies lasiocarpa,25.69,normal
1293,13,A,6/10/12,Abies lasiocarpa,26.63,dry
1294,13,A,6/10/12,Abies lasiocarpa,32.79,dry
1295,13,A,6/10/12,Abies lasiocarpa,28.23,normal
1296,13,A,6/10/12,Abies lasiocarpa,28.09,dry
1297,13,A,6/10/12,Abies lasiocarpa,30.97,normal
1298,13,A,6/10/12,Picea engelmannii,27.39,dry
1299,13,B,6/13/11,Abies lasiocarpa,30.96,normal
1300,13,B,6/13/11,Picea engelmannii,3.31,dry
1301,13,B,6/13/11,Picea engelmannii,5.84,dry
1302,13,B,6/13/11,Picea engelmannii,12.58,dry
1303,13,B,6/13/11,Picea engelmannii,12.09,dry
1304,13,B,6/13/11,Picea engelmannii,13.39,normal
1305,13,B,6/13/11,Picea engelmannii,18.87,normal
1306,13,B,6/13/11,Picea engelmannii,25.75,dry
1307,13,B,6/13/11,Picea engelmannii,30.49,normal
1308,13,B,6/13/11,Picea engelmannii,32.75,dry
1309,13,B,6/13/11,Picea engelmannii,38.75,dry
1310,13,B,6/13/11,Picea engelmannii,61.39,normal
1311,13,B,6/13/11,Sambucus racemosa,1.2,dry
1312,13,B,6/13/11,Pseudotsuga menziesii,4.83,dry
1313,13,B,6/13/11,Pseudotsuga menziesii,17.6,normal
1314,13,B,6/13/11,Pseudotsuga menziesii,19.56,normal
1315,13,B,6/13/11,Pseudotsuga menziesii,47.89,dry
1316,13,B,6/13/11,Jamesia americana,0.89,dry
1317,13,B,6/13/11,Abies lasiocarpa,4.68,normal
1318,13,B,6/13/11,Abies lasiocarpa,4.69,dry
1319,13,B,6/10/12,Picea engelmannii,3.01,dry
1320,13,B,6/10/12,Picea engelmannii,0.83,normal
1321,13,B,6/10/12,Picea engelmannii,6.38,normal
1322,13,B,6/10/12,Picea engelmannii,7.12,dry
1323,13,B,6/10/12,Picea engelmannii,10.48,dry
1324,13,B,6/10/12,Picea engelmannii,14.93,normal
1325,13,B,6/10/12,Picea engelmannii,15.38,normal
1326,13,B,6/10/12,Picea engelmannii,21.24,dry
1327,13,B,6/10/12,Sambucus racemosa,19.23,dry
1328,13,B,6/10/12,Pseudotsuga menziesii,46.45,normal
1329,13,B,6/10/12,Pseudotsuga menziesii,3.13,dry
1330,13,B,6/10/12,Pseudotsuga menziesii,0.96,normal
1331,13,B,6/10/12,Pseudotsuga menziesii,7.16,dry
1332,13,B,6/10/12,Jamesia americana,8.75,dry
1333,13,B,6/10/12,Abies lasiocarpa,10.19,normal
1334,13,B,6/10/12,Abies lasiocarpa,11.65,dry
1335,13,B,6/10/12,Abies lasiocarpa,13.61,normal
1336,13,B,6/10/12,Abies lasiocarpa,18.64,dry
1337,13,B,6/10/12,Abies lasiocarpa,17.14,dry
1338,13,B,6/10/12,Abies lasiocarpa,20.83,normal
1339,13,B,6/10/12,Abies lasiocarpa,23.72,normal
1340,14,A,6/13/11,Abies lasiocarpa,30.81,normal
1341,14,A,6/13/11,Picea engelmannii,3.13,dry
1342,14,A,6/13/11,Picea engelmannii,5.37,dry
1343,14,A,6/13/11,Picea engelmannii,8.07,dry
1344,14,A,6/13/11,Picea engelmannii,10.51,dry
1345,14,A,6/13/11,Picea engelmannii,17.34,normal
1346,14,A,6/13/11,Picea engelmannii,19.73,normal
1347,14,A,6/13/11,Picea engelmannii,24.61,dry
1348,14,A,6/13/11,Picea engelmannii,28.3,normal
1349,14,A,6/13/11,Picea engelmannii,35.11,dry
1350,14,A,6/13/11,Picea engelmannii,40.05,dry
1351,14,A,6/13/11,Picea engelmannii,60.91,normal
1352,14,A,6/13/11,Sambucus racemosa,1.41,dry
1353,14,A,6/13/11,Pseudotsuga menziesii,0.74,dry
1354,14,A,6/13/11,Pseudotsuga menziesii,12.98,normal
1355,14,A,6/13/11,Pseudotsuga menziesii,18.88,normal
1356,14,A,6/13/11,Pseudotsuga menziesii,48.52,dry
1357,14,A,6/13/11,Jamesia americana,5.4,dry
1358,14,A,6/13/11,Abies lasiocarpa,2.01,normal
1359,14,A,6/13/11,Abies lasiocarpa,5.8,dry
1360,14,A,6/13/11,Abies lasiocarpa,6.03,normal
1361,14,A,6/13/11,Abies lasiocarpa,10.51,dry
1362,14,A,6/13/11,Abies lasiocarpa,11.2,dry
1363,14,A,6/13/11,Abies lasiocarpa,16.18,normal
1364,14,A,6/13/11,Abies lasiocarpa,22.03,normal
1365,14,A,6/13/11,Abies lasiocarpa,17.51,dry
1366,14,A,6/13/11,Abies lasiocarpa,20.85,dry
1367,14,A,6/13/11,Abies lasiocarpa,25.31,normal
1368,14,A,6/13/11,Abies lasiocarpa,29.32,dry
1369,14,A,6/13/11,Abies lasiocarpa,30.66,normal
1370,14,A,6/13/11,Picea engelmannii,26.8,dry
1371,14,A,6/10/12,Abies lasiocarpa,33.58,normal
1372,14,A,6/10/12,Picea engelmannii,3.4,dry
1373,14,A,6/10/12,Picea engelmannii,6.16,dry
1374,14,A,6/10/12,Picea engelmannii,46.86,dry
1375,14,A,6/10/12,Picea engelmannii,2.74,dry
1376,14,A,6/10/12,Picea engelmannii,2.16,normal
1377,14,A,6/10/12,Picea engelmannii,2.86,normal
1378,14,A,6/10/12,Picea engelmannii,9.61,dry
1379,14,A,6/10/12,Picea engelmannii,8.28,dry
1380,14,A,6/10/12,Picea engelmannii,14,normal
1381,14,A,6/10/12,Picea engelmannii,16.6,normal
1382,14,A,6/10/12,Picea engelmannii,22.11,dry
1383,14,A,6/10/12,Sambucus racemosa,17.6,dry
1384,14,A,6/10/12,Pseudotsuga menziesii,48.39,normal
1385,14,A,6/10/12,Pseudotsuga menziesii,2.18,dry
1386,14,A,6/10/12,Pseudotsuga menziesii,3.52,normal
1387,14,A,6/10/12,Pseudotsuga menziesii,7.38,dry
1388,14,A,6/10/12,Jamesia americana,8.91,dry
1389,14,A,6/10/12,Abies lasiocarpa,11.43,normal
1390,14,A,6/10/12,Abies lasiocarpa,11.44,dry
1391,14,A,6/10/12,Abies lasiocarpa,17.52,normal
1392,14,A,6/10/12,Abies lasiocarpa,19.74,dry
1393,14,A,6/10/12,Abies lasiocarpa,16.71,dry
1394,14,A,6/10/12,Abies lasiocarpa,23.6,normal
1395,14,A,6/10/12,Abies lasiocarpa,25.99,normal
1396,14,A,6/10/12,Abies lasiocarpa,27.94,dry
1397,14,A,6/10/12,Abies lasiocarpa,28.38,dry
1398,14,A,6/10/12,Abies lasiocarpa,28.29,normal
1399,14,A,6/10/12,Abies lasiocarpa,25.43,dry
1400,14,A,6/10/12,Abies lasiocarpa,30.69,normal
1401,14,A,6/10/12,Picea engelmannii,29.65,dry
1402,14,B,6/13/11,Abies lasiocarpa,32.95,normal
1403,14,B,6/13/11,Picea engelmannii,4.33,dry
1404,14,B,6/13/11,Picea engelmannii,9.39,dry
1405,14,B,6/13/11,Picea engelmannii,9.27,dry
1406,14,B,6/13/11,Picea engelmannii,10.36,dry
1407,14,B,6/13/11,Picea engelmannii,16.98,normal
1408,14,B,6/13/11,Picea engelmannii,20.77,normal
1409,14,B,6/13/11,Picea engelmannii,24.18,dry
1410,14,B,6/13/11,Picea engelmannii,28.09,normal
1411,14,B,6/13/11,Picea engelmannii,30.66,dry
1412,14,B,6/13/11,Picea engelmannii,39.34,dry
1413,14,B,6/13/11,Picea engelmannii,60.73,normal
1414,14,B,6/13/11,Sambucus racemosa,3.93,dry
