obsid,siteid,plot,date_sampled,sciname ,diameter,condition
955,10,A,6/13/11,Abies lasiocarpa,22.86,normal
956,10,A,6/13/11,Abies lasiocarpa,25.4,dry
957,10,A,6/13/11,Abies lasiocarpa,27.94,normal
958,10,A,6/13/11,Picea engelmannii,26.2,dry
959,10,A,6/10/12,Abies lasiocarpa,30.48,normal
960,10,A,6/10/12,Picea engelmannii,2.54,dry
961,10,A,6/10/12,Picea engelmannii,5.08,dry
962,10,A,6/10/12,Picea engelmannii,45.72,dry
963,10,A,6/10/12,Picea engelmannii,0.635,dry
964,10,A,6/10/12,Picea engelmannii,0.635,normal
965,10,A,6/10/12,Picea engelmannii,2.54,normal
966,10,A,6/10/12,Picea engelmannii,5.08,dry
967,10,A,6/10/12,Picea engelmannii,7.62,dry
968,10,A,6/10/12,Picea engelmannii,10.16,normal
969,10,A,6/10/12,Picea engelmannii,12.7,normal
970,10,A,6/10/12,Picea engelmannii,17.78,dry
971,10,A,6/10/12,Sambucus racemosa,15.24,dry
972,10,A,6/10/12,Pseudotsuga menziesii,45.72,normal
973,10,A,6/10/12,Pseudotsuga menziesii,0.635,dry
974,10,A,6/10/12,Pseudotsuga menziesii,0.635,normal
975,10,A,6/10/12,Pseudotsuga menziesii,2.54,dry
976,10,A,6/10/12,Jamesia americana,5.08,dry
977,10,A,6/10/12,Abies lasiocarpa,7.62,normal
978,10,A,6/10/12,Abies lasiocarpa,10.16,dry
979,10,A,6/10/12,Abies lasiocarpa,12.7,normal
980,10,A,6/10/12,Abies lasiocarpa,17.78,dry
981,10,A,6/10/12,Abies lasiocarpa,15.24,dry
982,10,A,6/10/12,Abies lasiocarpa,20.32,normal
983,10,A,6/10/12,Abies lasiocarpa,22.86,normal
984,10,A,6/10/12,Abies lasiocarpa,25.4,dry
985,10,A,6/10/12,Abies lasiocarpa,27.94,dry
986,10,A,6/10/12,Abies lasiocarpa,26.2,normal
987,10,A,6/10/12,Abies lasiocarpa,25.4,dry
988,10,A,6/10/12,Abies lasiocarpa,27.94,normal
989,10,A,6/10/12,Picea engelmannii,26.2,dry
990,10,B,6/13/11,Abies lasiocarpa,30.48,normal
991,10,B,6/13/11,Picea engelmannii,2.54,dry
992,10,B,6/13/11,Picea engelmannii,5.08,dry
993,10,B,6/13/11,Picea engelmannii,7.62,dry
994,10,B,6/13/11,Picea engelmannii,10.16,dry
995,10,B,6/13/11,Picea engelmannii,12.7,normal
996,10,B,6/13/11,Picea engelmannii,17.78,normal
997,10,B,6/13/11,Picea engelmannii,22.86,dry
998,10,B,6/13/11,Picea engelmannii,27.94,normal
999,10,B,6/13/11,Picea engelmannii,30.48,dry
1000,10,B,6/13/11,Picea engelmannii,35.56,dry
1001,10,B,6/13/11,Picea engelmannii,58.42,normal
1002,10,B,6/13/11,Sambucus racemosa,0.635,dry
1003,10,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1004,10,B,6/13/11,Pseudotsuga menziesii,12.7,normal
1005,10,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1006,10,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1007,10,B,6/13/11,Jamesia americana,0.635,dry
1008,10,B,6/13/11,Abies lasiocarpa,0.635,normal
1009,10,B,6/13/11,Abies lasiocarpa,2.54,dry
1010,10,B,6/10/12,Picea engelmannii,0.635,dry
1011,10,B,6/10/12,Picea engelmannii,0.635,normal
1012,10,B,6/10/12,Picea engelmannii,2.54,normal
1013,10,B,6/10/12,Picea engelmannii,5.08,dry
1014,10,B,6/10/12,Picea engelmannii,7.62,dry
1015,10,B,6/10/12,Picea engelmannii,10.16,normal
1016,10,B,6/10/12,Picea engelmannii,12.7,normal
1017,10,B,6/10/12,Picea engelmannii,17.78,dry
1018,10,B,6/10/12,Sambucus racemosa,15.24,dry
1019,10,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1020,10,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1021,10,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1022,10,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1023,10,B,6/10/12,Jamesia americana,5.08,dry
1024,10,B,6/10/12,Abies lasiocarpa,7.62,normal
1025,10,B,6/10/12,Abies lasiocarpa,10.16,dry
1026,10,B,6/10/12,Abies lasiocarpa,12.7,normal
1027,10,B,6/10/12,Abies lasiocarpa,17.78,dry
1028,10,B,6/10/12,Abies lasiocarpa,15.24,dry
1029,10,B,6/10/12,Abies lasiocarpa,20.32,normal
1030,10,B,6/10/12,Abies lasiocarpa,22.86,normal
1031,11,A,6/13/11,Abies lasiocarpa,30.48,normal
1032,11,A,6/13/11,Picea engelmannii,2.54,dry
1033,11,A,6/13/11,Picea engelmannii,5.08,dry
1034,11,A,6/13/11,Picea engelmannii,7.62,dry
1035,11,A,6/13/11,Picea engelmannii,10.16,dry
1036,11,A,6/13/11,Picea engelmannii,12.7,normal
1037,11,A,6/13/11,Picea engelmannii,17.78,normal
1038,11,A,6/13/11,Picea engelmannii,22.86,dry
1039,11,A,6/13/11,Picea engelmannii,27.94,normal
1040,11,A,6/13/11,Picea engelmannii,30.48,dry
1041,11,A,6/13/11,Picea engelmannii,35.56,dry
1042,11,A,6/13/11,Picea engelmannii,58.42,normal
1043,11,A,6/13/11,Sambucus racemosa,0.635,dry
1044,11,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1045,11,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1046,11,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1047,11,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1048,11,A,6/13/11,Jamesia americana,0.635,dry
1049,11,A,6/13/11,Abies lasiocarpa,0.635,normal
1050,11,A,6/13/11,Abies lasiocarpa,2.54,dry
1051,11,A,6/13/11,Abies lasiocarpa,5.08,normal
1052,11,A,6/13/11,Abies lasiocarpa,7.62,dry
1053,11,A,6/13/11,Abies lasiocarpa,10.16,dry
1054,11,A,6/13/11,Abies lasiocarpa,12.7,normal
1055,11,A,6/13/11,Abies lasiocarpa,17.78,normal
1056,11,A,6/13/11,Abies lasiocarpa,15.24,dry
1057,11,A,6/13/11,Abies lasiocarpa,20.32,dry
1058,11,A,6/13/11,Abies lasiocarpa,22.86,normal
1059,11,A,6/13/11,Abies lasiocarpa,25.4,dry
1060,11,A,6/13/11,Abies lasiocarpa,27.94,normal
1061,11,A,6/13/11,Picea engelmannii,26.2,dry
1062,11,A,6/10/12,Abies lasiocarpa,30.48,normal
1063,11,A,6/10/12,Picea engelmannii,2.54,dry
1064,11,A,6/10/12,Picea engelmannii,5.08,dry
1065,11,A,6/10/12,Picea engelmannii,45.72,dry
1066,11,A,6/10/12,Picea engelmannii,0.635,dry
1067,11,A,6/10/12,Picea engelmannii,0.635,normal
1068,11,A,6/10/12,Picea engelmannii,2.54,normal
1069,11,A,6/10/12,Picea engelmannii,5.08,dry
1070,11,A,6/10/12,Picea engelmannii,7.62,dry
1071,11,A,6/10/12,Picea engelmannii,10.16,normal
1072,11,A,6/10/12,Picea engelmannii,12.7,normal
1073,11,A,6/10/12,Picea engelmannii,17.78,dry
1074,11,A,6/10/12,Sambucus racemosa,15.24,dry
1075,11,A,6/10/12,Pseudotsuga menziesii,45.72,normal
1076,11,A,6/10/12,Pseudotsuga menziesii,0.635,dry
1077,11,A,6/10/12,Pseudotsuga menziesii,0.635,normal
1078,11,A,6/10/12,Pseudotsuga menziesii,2.54,dry
1079,11,A,6/10/12,Jamesia americana,5.08,dry
1080,11,A,6/10/12,Abies lasiocarpa,7.62,normal
1081,11,A,6/10/12,Abies lasiocarpa,10.16,dry
1082,11,A,6/10/12,Abies lasiocarpa,12.7,normal
1083,11,A,6/10/12,Abies lasiocarpa,17.78,dry
1084,11,A,6/10/12,Abies lasiocarpa,15.24,dry
1085,11,A,6/10/12,Abies lasiocarpa,20.32,normal
1086,11,A,6/10/12,Abies lasiocarpa,22.86,normal
1087,11,A,6/10/12,Abies lasiocarpa,25.4,dry
1088,11,A,6/10/12,Abies lasiocarpa,27.94,dry
1089,11,A,6/10/12,Abies lasiocarpa,26.2,normal
1090,11,A,6/10/12,Abies lasiocarpa,25.4,dry
1091,11,A,6/10/12,Abies lasiocarpa,27.94,normal
1092,11,A,6/10/12,Picea engelmannii,26.2,dry
1093,11,B,6/13/11,Abies lasiocarpa,30.48,normal
1094,11,B,6/13/11,Picea engelmannii,2.54,dry
1095,11,B,6/13/11,Picea engelmannii,5.08,dry
1096,11,B,6/13/11,Picea engelmannii,7.62,dry
1097,11,B,6/13/11,Picea engelmannii,10.16,dry
1098,11,B,6/13/11,Picea engelmannii,12.7,normal
1099,11,B,6/13/11,Picea engelmannii,17.78,normal
1100,11,B,6/13/11,Picea engelmannii,22.86,dry
1101,11,B,6/13/11,Picea engelmannii,27.94,normal
1102,11,B,6/13/11,Picea engelmannii,30.48,dry
1103,11,B,6/13/11,Picea engelmannii,35.56,dry
1104,11,B,6/13/11,Picea engelmannii,58.42,normal
1105,11,B,6/13/11,Sambucus racemosa,0.635,dry
1106,11,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1107,11,B,6/13/11,Pseudotsuga menziesii,12.7,normal
1108,11,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1109,11,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1110,11,B,6/13/11,Jamesia americana,0.635,dry
1111,11,B,6/13/11,Abies lasiocarpa,0.635,normal
1112,11,B,6/13/11,Abies lasiocarpa,2.54,dry
1113,11,B,6/10/12,Picea engelmannii,0.635,dry
1114,11,B,6/10/12,Picea engelmannii,0.635,normal
1115,11,B,6/10/12,Picea engelmannii,2.54,normal
1116,11,B,6/10/12,Picea engelmannii,5.08,dry
1117,11,B,6/10/12,Picea engelmannii,7.62,dry
1118,11,B,6/10/12,Picea engelmannii,10.16,normal
1119,11,B,6/10/12,Picea engelmannii,12.7,normal
1120,11,B,6/10/12,Picea engelmannii,17.78,dry
1121,11,B,6/10/12,Sambucus racemosa,15.24,dry
1122,11,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1123,11,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1124,11,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1125,11,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1126,11,B,6/10/12,Jamesia americana,5.08,dry
1127,11,B,6/10/12,Abies lasiocarpa,7.62,normal
1128,11,B,6/10/12,Abies lasiocarpa,10.16,dry
1129,11,B,6/10/12,Abies lasiocarpa,12.7,normal
1130,11,B,6/10/12,Abies lasiocarpa,17.78,dry
1131,11,B,6/10/12,Abies lasiocarpa,15.24,dry
1132,11,B,6/10/12,Abies lasiocarpa,20.32,normal
1133,11,B,6/10/12,Abies lasiocarpa,22.86,normal
1134,12,A,6/13/11,Abies lasiocarpa,30.48,normal
1135,12,A,6/13/11,Picea engelmannii,2.54,dry
1136,12,A,6/13/11,Picea engelmannii,5.08,dry
1137,12,A,6/13/11,Picea engelmannii,7.62,dry
1138,12,A,6/13/11,Picea engelmannii,10.16,dry
1139,12,A,6/13/11,Picea engelmannii,12.7,normal
1140,12,A,6/13/11,Picea engelmannii,17.78,normal
1141,12,A,6/13/11,Picea engelmannii,22.86,dry
1142,12,A,6/13/11,Picea engelmannii,27.94,normal
1143,12,A,6/13/11,Picea engelmannii,30.48,dry
1144,12,A,6/13/11,Picea engelmannii,35.56,dry
1145,12,A,6/13/11,Picea engelmannii,58.42,normal
1146,12,A,6/13/11,Sambucus racemosa,0.635,dry
1147,12,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1148,12,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1149,12,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1150,12,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1151,12,A,6/13/11,Jamesia americana,0.635,dry
1152,12,A,6/13/11,Abies lasiocarpa,0.635,normal
1153,12,A,6/13/11,Abies lasiocarpa,2.54,dry
1154,12,A,6/13/11,Abies lasiocarpa,5.08,normal
1155,12,A,6/13/11,Abies lasiocarpa,7.62,dry
1156,12,A,6/13/11,Abies lasiocarpa,10.16,dry
1157,12,A,6/13/11,Abies lasiocarpa,12.7,normal
1158,12,A,6/13/11,Abies lasiocarpa,17.78,normal
1159,12,A,6/13/11,Abies lasiocarpa,15.24,dry
1160,12,A,6/13/11,Abies lasiocarpa,20.32,dry
1161,12,A,6/13/11,Abies lasiocarpa,22.86,normal
1162,12,A,6/13/11,Abies lasiocarpa,25.4,dry
1163,12,A,6/13/11,Abies lasiocarpa,27.94,normal
1164,12,A,6/13/11,Picea engelmannii,26.2,dry
1165,12,A,6/10/12,Abies lasiocarpa,30.48,normal
1166,12,A,6/10/12,Picea engelmannii,2.54,dry
1167,12,A,6/10/12,Picea engelmannii,5.08,dry
1168,12,A,6/10/12,Picea engelmannii,45.72,dry
1169,12,A,6/10/12,Picea engelmannii,0.635,dry
1170,12,A,6/10/12,Picea engelmannii,0.635,normal
1171,12,A,6/10/12,Picea engelmannii,2.54,normal
1172,12,A,6/10/12,Picea engelmannii,5.08,dry
1173,12,A,6/10/12,Picea engelmannii,7.62,dry
1174,12,A,6/10/12,Picea engelmannii,10.16,normal
1175,12,A,6/10/12,Picea engelmannii,12.7,normal
1176,12,A,6/10/12,Picea engelmannii,17.78,dry
1177,12,A,6/10/12,Sambucus racemosa,15.24,dry
1178,12,A,6/10/12,Pseudotsuga menziesii,45.72,normal
1179,12,A,6/10/12,Pseudotsuga menziesii,0.635,dry
1180,12,A,6/10/12,Pseudotsuga menziesii,0.635,normal
1181,12,A,6/10/12,Pseudotsuga menziesii,2.54,dry
1182,12,A,6/10/12,Jamesia americana,5.08,dry
1183,12,A,6/10/12,Abies lasiocarpa,7.62,normal
1184,12,A,6/10/12,Abies lasiocarpa,10.16,dry
1185,12,A,6/10/12,Abies lasiocarpa,12.7,normal
1186,12,A,6/10/12,Abies lasiocarpa,17.78,dry
1187,12,A,6/10/12,Abies lasiocarpa,15.24,dry
1188,12,A,6/10/12,Abies lasiocarpa,20.32,normal
1189,12,A,6/10/12,Abies lasiocarpa,22.86,normal
1190,12,A,6/10/12,Abies lasiocarpa,25.4,dry
1191,12,A,6/10/12,Abies lasiocarpa,27.94,dry
1192,12,A,6/10/12,Abies lasiocarpa,26.2,normal
1193,12,A,6/10/12,Abies lasiocarpa,25.4,dry
1194,12,A,6/10/12,Abies lasiocarpa,27.94,normal
1195,12,A,6/10/12,Picea engelmannii,26.2,dry
1196,12,B,6/13/11,Abies lasiocarpa,30.48,normal
1197,12,B,6/13/11,Picea engelmannii,2.54,dry
1198,12,B,6/13/11,Picea engelmannii,5.08,dry
1199,12,B,6/13/11,Picea engelmannii,7.62,dry
1200,12,B,6/13/11,Picea engelmannii,10.16,dry
1201,12,B,6/13/11,Picea engelmannii,12.7,normal
1202,12,B,6/13/11,Picea engelmannii,17.78,normal
1203,12,B,6/13/11,Picea engelmannii,22.86,dry
1204,12,B,6/13/11,Picea engelmannii,27.94,normal
1205,12,B,6/13/11,Picea engelmannii,30.48,dry
1206,12,B,6/13/11,Picea engelmannii,35.56,dry
1207,12,B,6/13/11,Picea engelmannii,58.42,normal
1208,12,B,6/13/11,Sambucus racemosa,0.635,dry
1209,12,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1210,12,B,6/13/11,Pseudotsuga menziesii,12.7,normal
1211,12,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1212,12,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1213,12,B,6/13/11,Jamesia americana,0.635,dry
1214,12,B,6/13/11,Abies lasiocarpa,0.635,normal
1215,12,B,6/13/11,Abies lasiocarpa,2.54,dry
1216,12,B,6/10/12,Picea engelmannii,0.635,dry
1217,12,B,6/10/12,Picea engelmannii,0.635,normal
1218,12,B,6/10/12,Picea engelmannii,2.54,normal
1219,12,B,6/10/12,Picea engelmannii,5.08,dry
1220,12,B,6/10/12,Picea engelmannii,7.62,dry
1221,12,B,6/10/12,Picea engelmannii,10.16,normal
1222,12,B,6/10/12,Picea engelmannii,12.7,normal
1223,12,B,6/10/12,Picea engelmannii,17.78,dry
1224,12,B,6/10/12,Sambucus racemosa,15.24,dry
1225,12,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1226,12,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1227,12,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1228,12,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1229,12,B,6/10/12,Jamesia americana,5.08,dry
1230,12,B,6/10/12,Abies lasiocarpa,7.62,normal
1231,12,B,6/10/12,Abies lasiocarpa,10.16,dry
1232,12,B,6/10/12,Abies lasiocarpa,12.7,normal
1233,12,B,6/10/12,Abies lasiocarpa,17.78,dry
1234,12,B,6/10/12,Abies lasiocarpa,15.24,dry
1235,12,B,6/10/12,Abies lasiocarpa,20.32,normal
1236,12,B,6/10/12,Abies lasiocarpa,22.86,normal
1237,13,A,6/13/11,Abies lasiocarpa,30.48,normal
1238,13,A,6/13/11,Picea engelmannii,2.54,dry
1239,13,A,6/13/11,Picea engelmannii,5.08,dry
1240,13,A,6/13/11,Picea engelmannii,7.62,dry
1241,13,A,6/13/11,Picea engelmannii,10.16,dry
1242,13,A,6/13/11,Picea engelmannii,12.7,normal
1243,13,A,6/13/11,Picea engelmannii,17.78,normal
1244,13,A,6/13/11,Picea engelmannii,22.86,dry
1245,13,A,6/13/11,Picea engelmannii,27.94,normal
1246,13,A,6/13/11,Picea engelmannii,30.48,dry
1247,13,A,6/13/11,Picea engelmannii,35.56,dry
1248,13,A,6/13/11,Picea engelmannii,58.42,normal
1249,13,A,6/13/11,Sambucus racemosa,0.635,dry
1250,13,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1251,13,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1252,13,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1253,13,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1254,13,A,6/13/11,Jamesia americana,0.635,dry
1255,13,A,6/13/11,Abies lasiocarpa,0.635,normal
1256,13,A,6/13/11,Abies lasiocarpa,2.54,dry
1257,13,A,6/13/11,Abies lasiocarpa,5.08,normal
1258,13,A,6/13/11,Abies lasiocarpa,7.62,dry
1259,13,A,6/13/11,Abies lasiocarpa,10.16,dry
1260,13,A,6/13/11,Abies lasiocarpa,12.7,normal
1261,13,A,6/13/11,Abies lasiocarpa,17.78,normal
1262,13,A,6/13/11,Abies lasiocarpa,15.24,dry
1263,13,A,6/13/11,Abies lasiocarpa,20.32,dry
1264,13,A,6/13/11,Abies lasiocarpa,22.86,normal
1265,13,A,6/13/11,Abies lasiocarpa,25.4,dry
1266,13,A,6/13/11,Abies lasiocarpa,27.94,normal
1267,13,A,6/13/11,Picea engelmannii,26.2,dry
1268,13,A,6/10/12,Abies lasiocarpa,30.48,normal
1269,13,A,6/10/12,Picea engelmannii,2.54,dry
1270,13,A,6/10/12,Picea engelmannii,5.08,dry
1271,13,A,6/10/12,Picea engelmannii,45.72,dry
1272,13,A,6/10/12,Picea engelmannii,0.635,dry
1273,13,A,6/10/12,Picea engelmannii,0.635,normal
1274,13,A,6/10/12,Picea engelmannii,2.54,normal
1275,13,A,6/10/12,Picea engelmannii,5.08,dry
1276,13,A,6/10/12,Picea engelmannii,7.62,dry
1277,13,A,6/10/12,Picea engelmannii,10.16,normal
1278,13,A,6/10/12,Picea engelmannii,12.7,normal
1279,13,A,6/10/12,Picea engelmannii,17.78,dry
1280,13,A,6/10/12,Sambucus racemosa,15.24,dry
1281,13,A,6/10/12,Pseudotsuga menziesii,45.72,normal
1282,13,A,6/10/12,Pseudotsuga menziesii,0.635,dry
1283,13,A,6/10/12,Pseudotsuga menziesii,0.635,normal
1284,13,A,6/10/12,Pseudotsuga menziesii,2.54,dry
1285,13,A,6/10/12,Jamesia americana,5.08,dry
1286,13,A,6/10/12,Abies lasiocarpa,7.62,normal
1287,13,A,6/10/12,Abies lasiocarpa,10.16,dry
1288,13,A,6/10/12,Abies lasiocarpa,12.7,normal
1289,13,A,6/10/12,Abies lasiocarpa,17.78,dry
1290,13,A,6/10/12,Abies lasiocarpa,15.24,dry
1291,13,A,6/10/12,Abies lasiocarpa,20.32,normal
1292,13,A,6/10/12,Abies lasiocarpa,22.86,normal
1293,13,A,6/10/12,Abies lasiocarpa,25.4,dry
1294,13,A,6/10/12,Abies lasiocarpa,27.94,dry
1295,13,A,6/10/12,Abies lasiocarpa,26.2,normal
1296,13,A,6/10/12,Abies lasiocarpa,25.4,dry
1297,13,A,6/10/12,Abies lasiocarpa,27.94,normal
1298,13,A,6/10/12,Picea engelmannii,26.2,dry
1299,13,B,6/13/11,Abies lasiocarpa,30.48,normal
1300,13,B,6/13/11,Picea engelmannii,2.54,dry
1301,13,B,6/13/11,Picea engelmannii,5.08,dry
1302,13,B,6/13/11,Picea engelmannii,7.62,dry
1303,13,B,6/13/11,Picea engelmannii,10.16,dry
1304,13,B,6/13/11,Picea engelmannii,12.7,normal
1305,13,B,6/13/11,Picea engelmannii,17.78,normal
1306,13,B,6/13/11,Picea engelmannii,22.86,dry
1307,13,B,6/13/11,Picea engelmannii,27.94,normal
1308,13,B,6/13/11,Picea engelmannii,30.48,dry
1309,13,B,6/13/11,Picea engelmannii,35.56,dry
1310,13,B,6/13/11,Picea engelmannii,58.42,normal
1311,13,B,6/13/11,Sambucus racemosa,0.635,dry
1312,13,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1313,13,B,6/13/11,Pseudotsuga menziesii,12.7,normal
1314,13,B,6/13/11,Pseudotsuga menziesii,17.78,normal
1315,13,B,6/13/11,Pseudotsuga menziesii,45.72,dry
1316,13,B,6/13/11,Jamesia americana,0.635,dry
1317,13,B,6/13/11,Abies lasiocarpa,0.635,normal
1318,13,B,6/13/11,Abies lasiocarpa,2.54,dry
1319,13,B,6/10/12,Picea engelmannii,0.635,dry
1320,13,B,6/10/12,Picea engelmannii,0.635,normal
1321,13,B,6/10/12,Picea engelmannii,2.54,normal
1322,13,B,6/10/12,Picea engelmannii,5.08,dry
1323,13,B,6/10/12,Picea engelmannii,7.62,dry
1324,13,B,6/10/12,Picea engelmannii,10.16,normal
1325,13,B,6/10/12,Picea engelmannii,12.7,normal
1326,13,B,6/10/12,Picea engelmannii,17.78,dry
1327,13,B,6/10/12,Sambucus racemosa,15.24,dry
1328,13,B,6/10/12,Pseudotsuga menziesii,45.72,normal
1329,13,B,6/10/12,Pseudotsuga menziesii,0.635,dry
1330,13,B,6/10/12,Pseudotsuga menziesii,0.635,normal
1331,13,B,6/10/12,Pseudotsuga menziesii,2.54,dry
1332,13,B,6/10/12,Jamesia americana,5.08,dry
1333,13,B,6/10/12,Abies lasiocarpa,7.62,normal
1334,13,B,6/10/12,Abies lasiocarpa,10.16,dry
1335,13,B,6/10/12,Abies lasiocarpa,12.7,normal
1336,13,B,6/10/12,Abies lasiocarpa,17.78,dry
1337,13,B,6/10/12,Abies lasiocarpa,15.24,dry
1338,13,B,6/10/12,Abies lasiocarpa,20.32,normal
1339,13,B,6/10/12,Abies lasiocarpa,22.86,normal
1340,14,A,6/13/11,Abies lasiocarpa,30.48,normal
1341,14,A,6/13/11,Picea engelmannii,2.54,dry
1342,14,A,6/13/11,Picea engelmannii,5.08,dry
1343,14,A,6/13/11,Picea engelmannii,7.62,dry
1344,14,A,6/13/11,Picea engelmannii,10.16,dry
1345,14,A,6/13/11,Picea engelmannii,12.7,normal
1346,14,A,6/13/11,Picea engelmannii,17.78,normal
1347,14,A,6/13/11,Picea engelmannii,22.86,dry
1348,14,A,6/13/11,Picea engelmannii,27.94,normal
1349,14,A,6/13/11,Picea engelmannii,30.48,dry
1350,14,A,6/13/11,Picea engelmannii,35.56,dry
1351,14,A,6/13/11,Picea engelmannii,58.42,normal
1352,14,A,6/13/11,Sambucus racemosa,0.635,dry
1353,14,A,6/13/11,Pseudotsuga menziesii,0.635,dry
1354,14,A,6/13/11,Pseudotsuga menziesii,12.7,normal
1355,14,A,6/13/11,Pseudotsuga menziesii,17.78,normal
1356,14,A,6/13/11,Pseudotsuga menziesii,45.72,dry
1357,14,A,6/13/11,Jamesia americana,0.635,dry
1358,14,A,6/13/11,Abies lasiocarpa,0.635,normal
1359,14,A,6/13/11,Abies lasiocarpa,2.54,dry
1360,14,A,6/13/11,Abies lasiocarpa,5.08,normal
1361,14,A,6/13/11,Abies lasiocarpa,7.62,dry
1362,14,A,6/13/11,Abies lasiocarpa,10.16,dry
1363,14,A,6/13/11,Abies lasiocarpa,12.7,normal
1364,14,A,6/13/11,Abies lasiocarpa,17.78,normal
1365,14,A,6/13/11,Abies lasiocarpa,15.24,dry
1366,14,A,6/13/11,Abies lasiocarpa,20.32,dry
1367,14,A,6/13/11,Abies lasiocarpa,22.86,normal
1368,14,A,6/13/11,Abies lasiocarpa,25.4,dry
1369,14,A,6/13/11,Abies lasiocarpa,27.94,normal
1370,14,A,6/13/11,Picea engelmannii,26.2,dry
1371,14,A,6/10/12,Abies lasiocarpa,30.48,normal
1372,14,A,6/10/12,Picea engelmannii,2.54,dry
1373,14,A,6/10/12,Picea engelmannii,5.08,dry
1374,14,A,6/10/12,Picea engelmannii,45.72,dry
1375,14,A,6/10/12,Picea engelmannii,0.635,dry
1376,14,A,6/10/12,Picea engelmannii,0.635,normal
1377,14,A,6/10/12,Picea engelmannii,2.54,normal
1378,14,A,6/10/12,Picea engelmannii,5.08,dry
1379,14,A,6/10/12,Picea engelmannii,7.62,dry
1380,14,A,6/10/12,Picea engelmannii,10.16,normal
1381,14,A,6/10/12,Picea engelmannii,12.7,normal
1382,14,A,6/10/12,Picea engelmannii,17.78,dry
1383,14,A,6/10/12,Sambucus racemosa,15.24,dry
1384,14,A,6/10/12,Pseudotsuga menziesii,45.72,normal
1385,14,A,6/10/12,Pseudotsuga menziesii,0.635,dry
1386,14,A,6/10/12,Pseudotsuga menziesii,0.635,normal
1387,14,A,6/10/12,Pseudotsuga menziesii,2.54,dry
1388,14,A,6/10/12,Jamesia americana,5.08,dry
1389,14,A,6/10/12,Abies lasiocarpa,7.62,normal
1390,14,A,6/10/12,Abies lasiocarpa,10.16,dry
1391,14,A,6/10/12,Abies lasiocarpa,12.7,normal
1392,14,A,6/10/12,Abies lasiocarpa,17.78,dry
1393,14,A,6/10/12,Abies lasiocarpa,15.24,dry
1394,14,A,6/10/12,Abies lasiocarpa,20.32,normal
1395,14,A,6/10/12,Abies lasiocarpa,22.86,normal
1396,14,A,6/10/12,Abies lasiocarpa,25.4,dry
1397,14,A,6/10/12,Abies lasiocarpa,27.94,dry
1398,14,A,6/10/12,Abies lasiocarpa,26.2,normal
1399,14,A,6/10/12,Abies lasiocarpa,25.4,dry
1400,14,A,6/10/12,Abies lasiocarpa,27.94,normal
1401,14,A,6/10/12,Picea engelmannii,26.2,dry
1402,14,B,6/13/11,Abies lasiocarpa,30.48,normal
1403,14,B,6/13/11,Picea engelmannii,2.54,dry
1404,14,B,6/13/11,Picea engelmannii,5.08,dry
1405,14,B,6/13/11,Picea engelmannii,7.62,dry
1406,14,B,6/13/11,Picea engelmannii,10.16,dry
1407,14,B,6/13/11,Picea engelmannii,12.7,normal
1408,14,B,6/13/11,Picea engelmannii,17.78,normal
1409,14,B,6/13/11,Picea engelmannii,22.86,dry
1410,14,B,6/13/11,Picea engelmannii,27.94,normal
1411,14,B,6/13/11,Picea engelmannii,30.48,dry
1412,14,B,6/13/11,Picea engelmannii,35.56,dry
1413,14,B,6/13/11,Picea engelmannii,58.42,normal
1414,14,B,6/13/11,Sambucus racemosa,0.635,dry
1415,14,B,6/13/11,Pseudotsuga menziesii,0.635,dry
1416,14,B,6/13/11,Pseudotsuga menziesii,12.7,normal
